1016, 8398124, 0, 0
2101, 9037963, 0, 0
3002, 8036762, 0, 0
4032, 8644361, 0, 0
5044, 7845550, 0, 0
6057, 7902292, 0, 0
7002, 8433430, 0, 0
8000, 8309188, 0, 0
9067, 8270794, 0, 0
10019, 7863476, 0, 0
11022, 8346868, 0, 0
12013, 8252902, 0, 0
13010, 7724163, 0, 0
14028, 8011915, 0, 0
15023, 7766991, 0, 0
16028, 8377378, 0, 0
17042, 7852982, 0, 0
18001, 7855017, 0, 0
19042, 7430652, 0, 0
20045, 8289027, 0, 0
21051, 7789557, 0, 0
22084, 8125388, 0, 0
23033, 8114362, 0, 0
24059, 7942892, 0, 0
25023, 7896053, 0, 0
26005, 8115033, 0, 0
27059, 8777929, 0, 0
28037, 8079785, 0, 0
29048, 7772442, 0, 0
30037, 8230811, 0, 0
31038, 8270716, 0, 0
32014, 7931663, 0, 0
33013, 8247221, 0, 0
34015, 7421676, 0, 0
35012, 8235340, 0, 0
36062, 8071029, 0, 0
37021, 7920768, 0, 0
38009, 8162953, 0, 0
39057, 7994002, 0, 0
40044, 8020204, 0, 0
41098, 8097090, 0, 0
42033, 7985642, 0, 0
43037, 7779639, 0, 0
44032, 8151266, 0, 0
45048, 7808875, 0, 0
46043, 8218175, 0, 0
47053, 7710765, 0, 0
48004, 7785312, 0, 0
49014, 8418656, 0, 0
50007, 7931890, 0, 0
51035, 7909057, 0, 0
52051, 7634244, 0, 0
53005, 7815032, 0, 0
54016, 7708369, 0, 0
55050, 8013604, 0, 0
56056, 7792639, 0, 0
57006, 7531436, 0, 0
58053, 8054658, 0, 0
59021, 7798847, 0, 0
60027, 7975020, 0, 0
61005, 8084346, 0, 0
62050, 7967513, 0, 0
63054, 8096095, 0, 0
64014, 7735285, 0, 0
65061, 7863078, 0, 0
66018, 8322488, 0, 0
67057, 7862009, 0, 0
68061, 8091468, 0, 0
69046, 7872481, 0, 0
70032, 7884671, 0, 0
71056, 7876905, 0, 0
72012, 7893330, 0, 0
73016, 8222416, 0, 0
74073, 8318235, 0, 0
75031, 7658245, 0, 0
76045, 7038210, 0, 0
77016, 8588443, 0, 0
78009, 7878610, 0, 0
79045, 7906224, 0, 0
80025, 7837748, 0, 0
81029, 7714986, 0, 0
82025, 8095909, 0, 0
83047, 8041831, 0, 0
84041, 8141704, 0, 0
85047, 8174145, 0, 0
86044, 7907825, 0, 0
87062, 8072417, 0, 0
88015, 7620965, 0, 0
89014, 7921995, 0, 0
90061, 7863222, 0, 0
91048, 7893037, 0, 0
92043, 7711396, 0, 0
93030, 7705426, 0, 0
94044, 7979595, 0, 0
95054, 8205077, 0, 0
96014, 7674115, 0, 0
97000, 8279751, 0, 0
98039, 7638703, 0, 0
99029, 7612399, 0, 0
100026, 8035643, 0, 0
101000, 7423015, 0, 0
102045, 8357436, 0, 0
103003, 8112647, 0, 0
104054, 7899068, 0, 0
105053, 8118018, 0, 0
106064, 7380273, 0, 0
107048, 7799863, 0, 0
108049, 7945114, 0, 0
109020, 7760327, 0, 0
110065, 8034714, 0, 0
111017, 7486500, 0, 0
112021, 7965125, 0, 0
113059, 7801106, 0, 0
114003, 7487049, 0, 0
115049, 7578861, 0, 0
116001, 8126854, 0, 0
117002, 7818488, 0, 0
118012, 8136937, 0, 0
119047, 7720200, 0, 0
120013, 7787010, 0, 0
121049, 8284822, 0, 0
122010, 6910061, 0, 0
123055, 7567064, 0, 0
124053, 7668697, 0, 0
125039, 7820521, 0, 0
126044, 8040852, 0, 0
127006, 8011914, 0, 0
128052, 7741693, 0, 0
129043, 7857857, 0, 0
130063, 8033787, 0, 0
131047, 7444680, 0, 0
132057, 7478314, 0, 0
133032, 7614318, 0, 0
134010, 7404066, 0, 0
135015, 7785100, 0, 0
136056, 7945087, 0, 0
137017, 7217388, 0, 0
138045, 7284127, 0, 0
139047, 7588973, 0, 0
140032, 7571151, 0, 0
141036, 7898250, 0, 0
142047, 8025351, 0, 0
143038, 7854699, 0, 0
144000, 7455699, 0, 0
145058, 7777420, 0, 0
146040, 7667134, 0, 0
147015, 7550482, 0, 0
148021, 7730302, 0, 0
149049, 7445326, 0, 0
150041, 7457727, 0, 0
151040, 7799638, 0, 0
152012, 7473039, 0, 0
153037, 7111907, 0, 0
154055, 7830555, 0, 0
155022, 7859281, 0, 0
156026, 7776966, 0, 0
157042, 7695410, 0, 0
158038, 7107467, 0, 0
159022, 7746293, 0, 0
160010, 8091389, 0, 0
161019, 7308415, 0, 0
162076, 8249621, 0, 0
163015, 7760013, 0, 0
164005, 7552197, 0, 0
165008, 7206080, 0, 0
166044, 7615100, 0, 0
167046, 7640322, 0, 0
168026, 7312021, 0, 0
169044, 8010144, 0, 0
170016, 7532362, 0, 0
171006, 8039590, 0, 0
172050, 7346595, 0, 0
173033, 7862038, 0, 0
174047, 7234817, 0, 0
175013, 7542982, 0, 0
176065, 7506605, 0, 0
177031, 6749292, 0, 0
178018, 7534821, 0, 0
179045, 7226621, 0, 0
180024, 7580514, 0, 0
181025, 7694465, 0, 0
182046, 7342176, 0, 0
183083, 8099643, 0, 0
184020, 6779786, 0, 0
185011, 7076416, 0, 0
186054, 7393347, 0, 0
187028, 8112729, 0, 0
188057, 7394034, 0, 0
189015, 8044648, 0, 0
190053, 7307804, 0, 0
191030, 7996953, 0, 0
192029, 7511502, 0, 0
193029, 6989968, 0, 0
194063, 7271894, 0, 0
195014, 7541406, 0, 0
196000, 7886264, 0, 0
197020, 8024318, 0, 0
198055, 7551602, 0, 0
199018, 7183600, 0, 0
200058, 7119053, 0, 0
201034, 7225004, 0, 0
202018, 7390386, 0, 0
203052, 7226174, 0, 0
204004, 6995405, 0, 0
205002, 7791462, 0, 0
206009, 6799336, 0, 0
207028, 7489488, 0, 0
208057, 7557380, 0, 0
209022, 7198638, 0, 0
210025, 7212728, 0, 0
211044, 7487555, 0, 0
212022, 7755032, 0, 0
