1000, 5056, 0, 0
1999, 39203, 0, 0
2999, 32506, 0, 0
4000, 32637, 0, 0
5000, 35167, 0, 0
6000, 38329, 0, 0
6999, 31779, 0, 0
7999, 25728, 0, 0
8999, 423, 0, 0
9999, 333, 0, 0
10999, 381, 0, 0
11999, 373, 0, 0
13000, 315, 0, 0
14000, 420, 0, 0
15000, 366, 0, 0
16000, 422, 0, 0
16999, 374, 0, 0
17999, 370, 0, 0
18999, 377, 0, 0
19999, 422, 0, 0
20999, 382, 0, 0
22000, 374, 0, 0
23000, 395, 0, 0
24000, 377, 0, 0
25000, 393, 0, 0
25999, 364, 0, 0
27000, 341, 0, 0
27999, 397, 0, 0
28999, 427, 0, 0
29999, 395, 0, 0
31000, 406, 0, 0
32000, 365, 0, 0
33000, 402, 0, 0
34000, 438, 0, 0
34999, 363, 0, 0
36000, 333, 0, 0
36999, 459, 0, 0
37999, 397, 0, 0
38999, 376, 0, 0
40000, 444, 0, 0
41000, 421, 0, 0
42000, 436, 0, 0
43000, 384, 0, 0
44000, 447, 0, 0
45000, 379, 0, 0
45999, 429, 0, 0
46999, 484, 0, 0
47999, 402, 0, 0
48999, 396, 0, 0
50000, 461, 0, 0
51000, 440, 0, 0
52000, 388, 0, 0
53000, 365, 0, 0
54000, 406, 0, 0
54999, 472, 0, 0
55999, 363, 0, 0
56999, 372, 0, 0
57999, 422, 0, 0
59000, 384, 0, 0
60000, 337, 0, 0
61000, 349, 0, 0
61999, 432, 0, 0
63000, 409, 0, 0
63999, 391, 0, 0
64999, 422, 0, 0
65999, 439, 0, 0
66999, 453, 0, 0
68000, 483, 0, 0
69000, 374, 0, 0
70000, 399, 0, 0
71000, 376, 0, 0
71999, 436, 0, 0
73000, 357, 0, 0
73999, 463, 0, 0
74999, 396, 0, 0
75999, 435, 0, 0
77000, 404, 0, 0
78000, 414, 0, 0
79000, 414, 0, 0
80000, 505, 0, 0
81000, 437, 0, 0
81999, 409, 0, 0
82999, 476, 0, 0
83999, 435, 0, 0
84999, 414, 0, 0
86000, 409, 0, 0
87000, 466, 0, 0
88000, 457, 0, 0
89000, 362, 0, 0
90000, 427, 0, 0
90999, 384, 0, 0
91999, 491, 0, 0
92999, 481, 0, 0
93999, 382, 0, 0
95000, 490, 0, 0
96000, 332, 0, 0
97000, 424, 0, 0
98000, 373, 0, 0
98999, 390, 0, 0
99999, 480, 0, 0
100999, 454, 0, 0
101999, 487, 0, 0
103000, 450, 0, 0
104000, 471, 0, 0
105000, 549, 0, 0
106000, 414, 0, 0
106999, 450, 0, 0
107999, 489, 0, 0
108999, 467, 0, 0
109999, 448, 0, 0
111000, 488, 0, 0
112000, 456, 0, 0
113000, 453, 0, 0
114000, 413, 0, 0
115000, 447, 0, 0
115999, 443, 0, 0
116999, 412, 0, 0
117999, 522, 0, 0
118999, 462, 0, 0
120000, 449, 0, 0
121000, 445, 0, 0
121999, 424, 0, 0
122999, 455, 0, 0
123999, 457, 0, 0
124999, 447, 0, 0
125999, 533, 0, 0
127000, 524, 0, 0
128000, 513, 0, 0
129000, 502, 0, 0
130000, 460, 0, 0
130999, 489, 0, 0
131999, 539, 0, 0
132999, 505, 0, 0
133999, 531, 0, 0
135000, 457, 0, 0
136000, 463, 0, 0
137000, 487, 0, 0
138000, 474, 0, 0
139000, 482, 0, 0
139999, 589, 0, 0
140999, 516, 0, 0
141999, 447, 0, 0
142999, 467, 0, 0
144000, 471, 0, 0
145000, 466, 0, 0
146000, 417, 0, 0
147000, 502, 0, 0
148000, 553, 0, 0
148999, 513, 0, 0
149999, 472, 0, 0
150999, 530, 0, 0
151999, 510, 0, 0
153000, 494, 0, 0
154000, 575, 0, 0
155000, 522, 0, 0
156000, 534, 0, 0
156999, 567, 0, 0
157999, 462, 0, 0
158999, 463, 0, 0
159999, 522, 0, 0
161000, 559, 0, 0
162000, 584, 0, 0
163000, 502, 0, 0
164000, 469, 0, 0
165000, 438, 0, 0
165999, 566, 0, 0
166999, 482, 0, 0
167999, 512, 0, 0
169000, 468, 0, 0
170000, 476, 0, 0
171000, 534, 0, 0
172000, 520, 0, 0
172999, 568, 0, 0
173999, 525, 0, 0
174999, 432, 0, 0
175999, 482, 0, 0
176999, 515, 0, 0
178000, 466, 0, 0
179000, 530, 0, 0
179999, 541, 0, 0
181000, 593, 0, 0
181999, 614, 0, 0
182999, 466, 0, 0
183999, 538, 0, 0
184999, 517, 0, 0
185999, 507, 0, 0
187000, 545, 0, 0
188000, 604, 0, 0
189000, 508, 0, 0
190000, 572, 0, 0
190999, 578, 0, 0
191999, 443, 0, 0
192999, 633, 0, 0
193999, 594, 0, 0
195000, 544, 0, 0
196000, 632, 0, 0
197000, 695, 0, 0
198000, 496, 0, 0
198999, 594, 0, 0
199999, 676, 0, 0
200999, 565, 0, 0
201999, 633, 0, 0
202999, 660, 0, 0
204000, 655, 0, 0
205000, 536, 0, 0
206000, 611, 0, 0
207000, 559, 0, 0
208000, 595, 0, 0
209000, 600, 0, 0
209999, 575, 0, 0
210999, 587, 0, 0
211999, 713, 0, 0
213000, 605, 0, 0
214000, 652, 0, 0
215000, 661, 0, 0
215999, 738, 0, 0
217000, 570, 0, 0
217999, 553, 0, 0
218999, 649, 0, 0
219999, 592, 0, 0
221000, 472, 0, 0
222000, 580, 0, 0
222999, 619, 0, 0
224000, 580, 0, 0
225000, 689, 0, 0
225999, 596, 0, 0
226999, 615, 0, 0
227999, 554, 0, 0
228999, 585, 0, 0
229999, 548, 0, 0
230999, 700, 0, 0
232000, 600, 0, 0
233000, 553, 0, 0
234000, 604, 0, 0
235000, 642, 0, 0
236000, 538, 0, 0
237000, 649, 0, 0
237999, 664, 0, 0
238999, 573, 0, 0
239999, 568, 0, 0
240999, 676, 0, 0
242000, 586, 0, 0
243000, 741, 0, 0
244000, 725, 0, 0
245000, 709, 0, 0
245999, 711, 0, 0
246999, 554, 0, 0
247999, 653, 0, 0
248999, 734, 0, 0
249999, 616, 0, 0
251000, 656, 0, 0
252000, 716, 0, 0
253000, 673, 0, 0
254000, 653, 0, 0
254999, 690, 0, 0
255999, 632, 0, 0
256999, 748, 0, 0
257999, 762, 0, 0
259000, 757, 0, 0
260000, 646, 0, 0
261000, 635, 0, 0
262000, 776, 0, 0
262999, 768, 0, 0
264000, 762, 0, 0
264999, 731, 0, 0
265999, 646, 0, 0
266999, 665, 0, 0
268000, 754, 0, 0
269000, 761, 0, 0
270000, 793, 0, 0
270999, 627, 0, 0
271999, 742, 0, 0
272999, 640, 0, 0
273999, 669, 0, 0
275000, 768, 0, 0
276000, 595, 0, 0
276999, 676, 0, 0
277999, 790, 0, 0
278999, 740, 0, 0
279999, 863, 0, 0
280999, 813, 0, 0
281999, 794, 0, 0
283000, 747, 0, 0
284000, 758, 0, 0
285000, 604, 0, 0
286000, 765, 0, 0
287000, 775, 0, 0
287999, 724, 0, 0
288999, 772, 0, 0
289999, 774, 0, 0
291000, 740, 0, 0
292000, 720, 0, 0
293000, 814, 0, 0
293999, 803, 0, 0
294999, 746, 0, 0
295999, 805, 0, 0
296999, 780, 0, 0
297999, 758, 0, 0
298999, 876, 0, 0
300000, 864, 0, 0
301000, 758, 0, 0
301999, 881, 0, 0
303000, 910, 0, 0
303999, 709, 0, 0
304999, 828, 0, 0
305999, 841, 0, 0
307000, 789, 0, 0
308000, 841, 0, 0
309000, 689, 0, 0
310000, 743, 0, 0
310999, 736, 0, 0
311999, 760, 0, 0
312999, 828, 0, 0
313999, 820, 0, 0
314999, 806, 0, 0
316000, 858, 0, 0
317000, 817, 0, 0
318000, 933, 0, 0
318999, 950, 0, 0
319999, 972, 0, 0
320999, 1030, 0, 0
321999, 994, 0, 0
322999, 930, 0, 0
324000, 899, 0, 0
325000, 959, 0, 0
326000, 950, 0, 0
327000, 1006, 0, 0
328000, 907, 0, 0
328999, 904, 0, 0
329999, 1077, 0, 0
330999, 960, 0, 0
332000, 1076, 0, 0
333000, 882, 0, 0
334000, 858, 0, 0
335000, 1173, 0, 0
336000, 870, 0, 0
336999, 1107, 0, 0
337999, 846, 0, 0
338999, 959, 0, 0
340000, 827, 0, 0
341000, 1151, 0, 0
342000, 1081, 0, 0
343000, 863, 0, 0
344000, 1049, 0, 0
344999, 990, 0, 0
345999, 1017, 0, 0
346999, 1165, 0, 0
347999, 848, 0, 0
349000, 1158, 0, 0
350000, 890, 0, 0
351000, 997, 0, 0
351999, 1058, 0, 0
352999, 1047, 0, 0
353999, 1073, 0, 0
354999, 925, 0, 0
355999, 943, 0, 0
357000, 1000, 0, 0
358000, 1058, 0, 0
359000, 889, 0, 0
360000, 979, 0, 0
361000, 1244, 0, 0
361999, 1057, 0, 0
362999, 1048, 0, 0
363999, 961, 0, 0
364999, 1003, 0, 0
366000, 1223, 0, 0
367000, 1193, 0, 0
368000, 1042, 0, 0
369000, 1113, 0, 0
369999, 1198, 0, 0
370999, 1170, 0, 0
371999, 1100, 0, 0
372999, 1061, 0, 0
373999, 943, 0, 0
374999, 933, 0, 0
376000, 1157, 0, 0
377000, 1286, 0, 0
378000, 1014, 0, 0
379000, 1176, 0, 0
380000, 1110, 0, 0
381000, 1180, 0, 0
381999, 1084, 0, 0
382999, 1298, 0, 0
383999, 1375, 0, 0
385000, 1193, 0, 0
386000, 1040, 0, 0
387000, 1671, 0, 0
388000, 1409, 0, 0
388999, 1521, 0, 0
389999, 1291, 0, 0
390999, 1307, 0, 0
391999, 1352, 0, 0
392999, 1431, 0, 0
394000, 1438, 0, 0
395000, 1368, 0, 0
396000, 1246, 0, 0
397000, 1394, 0, 0
397999, 1430, 0, 0
398999, 1400, 0, 0
399999, 1334, 0, 0
400999, 1293, 0, 0
401999, 1534, 0, 0
403000, 1506, 0, 0
404000, 1510, 0, 0
405000, 1468, 0, 0
405999, 1539, 0, 0
406999, 1506, 0, 0
407999, 1569, 0, 0
408999, 1468, 0, 0
409999, 1575, 0, 0
411000, 1885, 0, 0
412000, 1707, 0, 0
412999, 1391, 0, 0
413999, 1513, 0, 0
414999, 2049, 0, 0
415999, 2050, 0, 0
416999, 1701, 0, 0
417999, 1593, 0, 0
419000, 1559, 0, 0
420000, 1404, 0, 0
421000, 1677, 0, 0
422000, 1427, 0, 0
422999, 2161, 0, 0
423999, 2034, 0, 0
425000, 1979, 0, 0
426000, 1488, 0, 0
427000, 2014, 0, 0
427999, 1786, 0, 0
429000, 1664, 0, 0
430000, 1924, 0, 0
431000, 1619, 0, 0
432000, 2037, 0, 0
433000, 2041, 0, 0
434000, 1719, 0, 0
435000, 1981, 0, 0
436000, 1599, 0, 0
437000, 2164, 0, 0
438000, 1824, 0, 0
439000, 1780, 0, 0
440000, 2145, 0, 0
441000, 2584, 0, 0
442000, 1681, 0, 0
443000, 2203, 0, 0
443999, 2175, 0, 0
444999, 2238, 0, 0
446000, 2171, 0, 0
446999, 2190, 0, 0
448000, 2646, 0, 0
448999, 2151, 0, 0
450000, 2385, 0, 0
451000, 2000, 0, 0
452000, 2505, 0, 0
453000, 1958, 0, 0
454000, 2703, 0, 0
455000, 2098, 0, 0
456000, 3567, 0, 0
457000, 2548, 0, 0
458000, 1844, 0, 0
459000, 2024, 0, 0
460000, 1896, 0, 0
461000, 3623, 0, 0
462000, 3162, 0, 0
462999, 2992, 0, 0
463999, 3344, 0, 0
464999, 2853, 0, 0
465999, 2930, 0, 0
466998, 2994, 0, 0
467998, 3815, 0, 0
468998, 3967, 0, 0
469999, 3025, 0, 0
470998, 3853, 0, 0
471998, 3339, 0, 0
472998, 4777, 0, 0
473997, 3121, 0, 0
474997, 4156, 0, 0
475997, 3942, 0, 0
