1000, 292, 0, 0
1999, 480, 0, 0
2999, 448, 0, 0
4000, 468, 0, 0
5000, 480, 0, 0
5999, 468, 0, 0
7000, 480, 0, 0
8000, 480, 0, 0
8999, 448, 0, 0
10000, 484, 0, 0
10999, 444, 0, 0
11999, 480, 0, 0
13000, 484, 0, 0
14000, 464, 0, 0
14999, 488, 0, 0
16000, 484, 0, 0
16999, 408, 0, 0
17999, 480, 0, 0
19000, 452, 0, 0
20000, 484, 0, 0
20999, 452, 0, 0
21999, 456, 0, 0
23000, 488, 0, 0
24000, 480, 0, 0
24999, 452, 0, 0
25999, 448, 0, 0
27000, 452, 0, 0
28000, 480, 0, 0
28999, 452, 0, 0
29999, 488, 0, 0
31000, 452, 0, 0
32000, 484, 0, 0
32999, 452, 0, 0
33999, 448, 0, 0
35000, 520, 0, 0
35999, 420, 0, 0
36999, 452, 0, 0
38000, 484, 0, 0
38999, 484, 0, 0
39999, 452, 0, 0
41000, 480, 0, 0
42000, 452, 0, 0
42999, 528, 0, 0
44000, 492, 0, 0
45000, 492, 0, 0
45999, 496, 0, 0
46999, 496, 0, 0
48000, 460, 0, 0
49000, 492, 0, 0
49999, 452, 0, 0
51000, 504, 0, 0
51999, 460, 0, 0
52999, 484, 0, 0
54000, 452, 0, 0
55000, 496, 0, 0
55999, 456, 0, 0
57000, 500, 0, 0
58000, 476, 0, 0
58999, 496, 0, 0
59999, 464, 0, 0
61000, 464, 0, 0
61999, 484, 0, 0
62999, 468, 0, 0
64000, 488, 0, 0
64999, 460, 0, 0
65999, 500, 0, 0
67000, 500, 0, 0
67999, 484, 0, 0
68999, 488, 0, 0
70000, 504, 0, 0
71000, 504, 0, 0
71999, 448, 0, 0
73000, 512, 0, 0
74000, 464, 0, 0
74999, 492, 0, 0
75999, 464, 0, 0
77000, 500, 0, 0
77999, 496, 0, 0
79000, 464, 0, 0
80000, 468, 0, 0
80999, 432, 0, 0
82000, 504, 0, 0
83000, 460, 0, 0
83999, 512, 0, 0
84999, 500, 0, 0
86000, 476, 0, 0
87000, 500, 0, 0
87999, 452, 0, 0
89000, 464, 0, 0
90000, 492, 0, 0
90999, 504, 0, 0
92000, 500, 0, 0
93000, 472, 0, 0
93999, 472, 0, 0
94999, 496, 0, 0
96000, 448, 0, 0
96999, 492, 0, 0
97999, 464, 0, 0
99000, 464, 0, 0
99999, 484, 0, 0
100999, 504, 0, 0
102000, 472, 0, 0
102999, 552, 0, 0
103999, 460, 0, 0
105000, 504, 0, 0
106000, 464, 0, 0
106999, 488, 0, 0
108000, 536, 0, 0
108999, 456, 0, 0
109999, 496, 0, 0
111000, 464, 0, 0
112000, 548, 0, 0
112999, 468, 0, 0
113999, 504, 0, 0
115000, 484, 0, 0
115999, 488, 0, 0
116999, 520, 0, 0
118000, 496, 0, 0
118999, 480, 0, 0
119999, 512, 0, 0
121000, 476, 0, 0
122000, 488, 0, 0
122999, 488, 0, 0
124000, 524, 0, 0
124999, 468, 0, 0
125999, 492, 0, 0
127000, 472, 0, 0
127999, 504, 0, 0
128999, 500, 0, 0
130000, 436, 0, 0
130999, 496, 0, 0
131999, 496, 0, 0
133000, 472, 0, 0
133999, 492, 0, 0
134999, 496, 0, 0
136000, 464, 0, 0
137000, 480, 0, 0
137999, 476, 0, 0
138999, 476, 0, 0
140000, 472, 0, 0
140999, 528, 0, 0
141999, 496, 0, 0
143000, 516, 0, 0
143999, 488, 0, 0
144999, 456, 0, 0
146000, 476, 0, 0
147000, 528, 0, 0
147999, 488, 0, 0
149000, 504, 0, 0
150000, 464, 0, 0
150999, 540, 0, 0
151999, 476, 0, 0
153000, 480, 0, 0
